CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ROADWAY_SURFACE_COND,CRASH_TYPE,PRIM_CONTRIBUTORY_CAUSE,NUM_UNITS,CRASH_MONTH,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,CRASH_HOUR,CRASH_DAY_OF_WEEK,LATITUDE,LONGITUDE
05/02/2026 02:20:00 PM,30,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,3,5,NO INDICATION OF INJURY,0,0,14,7,41.9392136551,-87.7263344813
01/27/2026 02:45:00 PM,30,UNKNOWN,UNKNOWN,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),UNKNOWN,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,1,NO INDICATION OF INJURY,0,0,14,3,41.8757931269,-87.6263508749
10/11/2024 01:28:00 PM,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,IMPROPER BACKING,2,10,NO INDICATION OF INJURY,0,0,13,6,41.8345779121,-87.6268359567
05/24/2023 05:22:00 PM,30,CLEAR,DUSK,TURNING,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,5,NO INDICATION OF INJURY,0,0,17,4,41.9100047229,-87.7117354041
09/14/2021 06:45:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,IMPROPER LANE USAGE,2,9,NO INDICATION OF INJURY,0,0,18,3,41.9890638446,-87.6552072558
12/15/2021 12:40:00 PM,30,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,WET,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,12,NO INDICATION OF INJURY,0,0,12,4,41.7072684268,-87.5807813498
04/21/2023 09:11:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,4,NONINCAPACITATING INJURY,1,0,21,6,41.8821641673,-87.6245142736
10/08/2021 08:00:00 AM,20,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,NOT APPLICABLE,2,10,NO INDICATION OF INJURY,0,0,8,6,41.9720272905,-87.7251845186
06/24/2024 02:19:00 PM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,6,NO INDICATION OF INJURY,0,0,14,2,41.8664090152,-87.7146201066
01/31/2021 11:10:00 AM,30,SNOW,DAYLIGHT,REAR END,ONE-WAY,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,WEATHER,2,1,NO INDICATION OF INJURY,0,0,11,1,41.7726346256,-87.62527215
06/10/2024 11:00:00 AM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",2,6,NO INDICATION OF INJURY,0,0,11,2,41.7783290987,-87.6157257922
01/13/2025 02:58:00 AM,30,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),DRY,INJURY AND / OR TOW DUE TO CRASH,DISTRACTION - FROM INSIDE VEHICLE,2,1,NO INDICATION OF INJURY,0,0,2,2,41.7219331042,-87.6181095012
09/12/2024 09:28:00 AM,30,CLEAR,DAYLIGHT,HEAD ON,DIVIDED - W/MEDIAN (NOT RAISED),DRY,INJURY AND / OR TOW DUE TO CRASH,NOT APPLICABLE,2,9,NO INDICATION OF INJURY,0,0,9,5,41.9244744034,-87.7366330997
02/14/2026 04:05:00 AM,30,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,2,NO INDICATION OF INJURY,0,0,4,7,41.857897507,-87.6525449967
10/21/2023 03:30:00 PM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,10,NO INDICATION OF INJURY,0,0,15,7,41.894163421,-87.6295560003
01/06/2023 02:19:00 PM,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,FAILING TO REDUCE SPEED TO AVOID CRASH,2,1,NO INDICATION OF INJURY,0,0,14,6,41.9029404771,-87.6433400006
01/09/2024 08:00:00 AM,30,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),WET,NO INJURY / DRIVE AWAY,IMPROPER LANE USAGE,2,1,NO INDICATION OF INJURY,0,0,8,3,41.8959418464,-87.6816783911
06/16/2021 08:00:00 AM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,2,6,NO INDICATION OF INJURY,0,0,8,4,41.8837271853,-87.7063212627
02/25/2023 01:00:00 PM,25,UNKNOWN,UNKNOWN,TURNING,FOUR WAY,UNKNOWN,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,2,NO INDICATION OF INJURY,0,0,13,7,41.8002843211,-87.5875283868
02/22/2023 12:20:00 PM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,WET,NO INJURY / DRIVE AWAY,DISREGARDING STOP SIGN,2,2,NO INDICATION OF INJURY,0,0,12,4,41.7935330642,-87.6158030549
04/12/2025 12:10:00 AM,30,CLEAR,"DARKNESS, LIGHTED ROAD",OTHER OBJECT,FOUR WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,IMPROPER TURNING/NO SIGNAL,1,4,NO INDICATION OF INJURY,0,0,0,7,41.9242835898,-87.7464501903
02/24/2026 03:40:00 PM,15,CLEAR,DAYLIGHT,OTHER OBJECT,ALLEY,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,1,2,NO INDICATION OF INJURY,0,0,15,3,41.8451229562,-87.7012313881
04/18/2022 10:30:00 AM,10,CLEAR,DAYLIGHT,REAR TO SIDE,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,4,NO INDICATION OF INJURY,0,0,10,2,41.6777603931,-87.6536621376
07/28/2023 03:09:00 PM,10,CLEAR,DAYLIGHT,REAR END,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,7,NO INDICATION OF INJURY,0,0,15,6,41.9971901584,-87.7152279648
12/27/2024 02:35:00 PM,30,UNKNOWN,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,UNKNOWN,NO INJURY / DRIVE AWAY,IMPROPER OVERTAKING/PASSING,2,12,NO INDICATION OF INJURY,0,0,14,6,41.6918986807,-87.679786232
10/18/2021 05:50:00 PM,30,CLEAR,DUSK,SIDESWIPE SAME DIRECTION,T-INTERSECTION,DRY,NO INJURY / DRIVE AWAY,IMPROPER LANE USAGE,2,10,NO INDICATION OF INJURY,0,0,17,2,41.9171762637,-87.7164704511
07/24/2024 12:06:00 PM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,2,7,NONINCAPACITATING INJURY,2,0,12,4,41.997817926,-87.6912518856
05/01/2023 10:30:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,5,NO INDICATION OF INJURY,0,0,22,2,41.7745804189,-87.6156344663
10/29/2021 06:35:00 AM,30,RAIN,DAWN,TURNING,NOT DIVIDED,WET,NO INJURY / DRIVE AWAY,FAILING TO YIELD RIGHT-OF-WAY,2,10,NO INDICATION OF INJURY,0,0,6,6,41.9248228341,-87.6851662308
07/20/2021 05:20:00 PM,30,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,7,NO INDICATION OF INJURY,0,0,17,3,41.9303645769,-87.697718818
04/05/2025 08:00:00 PM,30,CLEAR,UNKNOWN,PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,4,NO INDICATION OF INJURY,0,0,20,7,41.8993245738,-87.7150743739
10/25/2025 02:18:00 PM,30,CLEAR,DAYLIGHT,TURNING,OTHER,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,10,NO INDICATION OF INJURY,0,0,14,7,41.7247989752,-87.6629113988
07/23/2021 02:54:00 PM,30,CLEAR,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,NOT DIVIDED,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,IMPROPER LANE USAGE,2,7,NO INDICATION OF INJURY,0,0,14,6,41.9530734244,-87.7670564147
12/29/2021 04:00:00 PM,35,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,IMPROPER OVERTAKING/PASSING,2,12,NO INDICATION OF INJURY,0,0,16,4,41.9109540262,-87.6528607305
05/10/2023 08:05:00 AM,30,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,UNKNOWN,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,5,NO INDICATION OF INJURY,0,0,8,4,41.7915871202,-87.7035618865
11/02/2025 10:00:00 AM,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,11,NO INDICATION OF INJURY,0,0,10,1,41.9944158067,-87.8066814111
02/01/2024 08:00:00 PM,10,CLEAR,"DARKNESS, LIGHTED ROAD",REAR TO REAR,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,2,NO INDICATION OF INJURY,0,0,20,5,41.8596296773,-87.6301248993
05/24/2022 02:40:00 PM,30,CLOUDY/OVERCAST,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,FAILING TO REDUCE SPEED TO AVOID CRASH,2,5,NO INDICATION OF INJURY,0,0,14,3,41.88943572,-87.6840638993
02/10/2022 05:10:00 PM,25,CLOUDY/OVERCAST,DUSK,REAR END,DIVIDED - W/MEDIAN BARRIER,UNKNOWN,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,3,2,NO INDICATION OF INJURY,0,0,17,5,41.7236361906,-87.5605992859
03/15/2022 07:30:00 AM,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,3,NO INDICATION OF INJURY,0,0,7,3,41.8012075362,-87.6648347685
05/12/2021 08:10:00 AM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,5,NO INDICATION OF INJURY,0,0,8,4,41.7901250304,-87.7045383127
02/16/2022 07:10:00 PM,30,RAIN,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,WET,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,2,2,NONINCAPACITATING INJURY,2,0,19,4,41.8819850038,-87.7062873357
04/30/2026 06:33:00 AM,30,CLEAR,DAYLIGHT,FIXED OBJECT,NOT DIVIDED,WET,INJURY AND / OR TOW DUE TO CRASH,ROAD CONSTRUCTION/MAINTENANCE,1,4,NO INDICATION OF INJURY,0,0,6,5,41.7794283691,-87.6761915264
08/23/2024 12:55:00 PM,30,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,NOT APPLICABLE,2,8,NO INDICATION OF INJURY,0,0,12,6,41.9526563164,-87.8066707568
03/19/2025 05:38:00 PM,30,RAIN,DUSK,REAR END,NOT DIVIDED,WET,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,3,NO INDICATION OF INJURY,0,0,17,4,41.9038735789,-87.687196548
10/20/2024 07:25:00 PM,20,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,10,NO INDICATION OF INJURY,0,0,19,1,41.9402738526,-87.6511111235
03/03/2023 03:00:00 PM,30,CLEAR,DAYLIGHT,ANGLE,ALLEY,DRY,NO INJURY / DRIVE AWAY,FAILING TO YIELD RIGHT-OF-WAY,2,3,NO INDICATION OF INJURY,0,0,15,6,41.786253555,-87.6973978421
12/10/2022 12:07:00 AM,25,FREEZING RAIN/DRIZZLE,"DARKNESS, LIGHTED ROAD",REAR END,UNKNOWN INTERSECTION TYPE,WET,INJURY AND / OR TOW DUE TO CRASH,WEATHER,3,12,"REPORTED, NOT EVIDENT",1,0,0,7,41.8832997383,-87.6381668063
01/14/2026 08:09:00 AM,25,SNOW,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),WET,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,1,NO INDICATION OF INJURY,0,0,8,4,41.9246468005,-87.7004205955
09/10/2025 02:35:00 PM,30,CLEAR,DAYLIGHT,REAR END,FOUR WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,FAILING TO REDUCE SPEED TO AVOID CRASH,2,9,"REPORTED, NOT EVIDENT",1,0,14,4,41.7586302852,-87.6089084163
02/16/2022 01:30:00 PM,30,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,2,NO INDICATION OF INJURY,0,0,13,4,41.8158143069,-87.6839802863
03/03/2022 09:00:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,3,NO INDICATION OF INJURY,0,0,21,5,41.9647157176,-87.7253381015
05/17/2021 05:05:00 PM,30,CLEAR,DAYLIGHT,ANGLE,"FIVE POINT, OR MORE",DRY,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,2,5,NO INDICATION OF INJURY,0,0,17,2,41.8553474877,-87.6453096227
04/11/2021 07:59:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,IMPROPER TURNING/NO SIGNAL,2,4,NO INDICATION OF INJURY,0,0,19,1,41.9022182255,-87.768023491
05/24/2025 09:10:00 PM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,FAILING TO YIELD RIGHT-OF-WAY,2,5,NO INDICATION OF INJURY,0,0,21,7,41.9328651858,-87.6471712309
05/14/2023 03:35:00 PM,30,CLEAR,DAYLIGHT,REAR END,CENTER TURN LANE,DRY,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,5,NO INDICATION OF INJURY,0,0,15,1,41.954105717,-87.693290369
06/18/2022 07:30:00 PM,20,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,6,NO INDICATION OF INJURY,0,0,19,7,41.915616486,-87.6913684238
07/31/2022 06:00:00 AM,30,CLEAR,DAWN,PARKED MOTOR VEHICLE,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,7,NO INDICATION OF INJURY,0,0,6,1,41.9420936714,-87.8214263368
10/02/2025 08:02:00 AM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,FAILING TO YIELD RIGHT-OF-WAY,2,10,NO INDICATION OF INJURY,0,0,8,5,41.9446521174,-87.7306666624
10/17/2022 09:00:00 AM,15,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ALLEY,DRY,NO INJURY / DRIVE AWAY,FAILING TO REDUCE SPEED TO AVOID CRASH,2,10,NO INDICATION OF INJURY,0,0,9,2,41.9288595804,-87.795257299
09/29/2025 05:30:00 PM,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,9,NO INDICATION OF INJURY,0,0,17,2,41.8845309638,-87.6246020446
05/03/2023 06:00:00 PM,25,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,5,NO INDICATION OF INJURY,0,0,18,4,41.6841440824,-87.6628392382
10/02/2024 07:42:00 PM,30,CLEAR,DARKNESS,TURNING,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,FAILING TO YIELD RIGHT-OF-WAY,2,10,NO INDICATION OF INJURY,0,0,19,4,41.9802032338,-87.8068311183
02/02/2023 06:24:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,2,NO INDICATION OF INJURY,0,0,18,5,41.9466807744,-87.7124997373
04/14/2025 12:40:00 PM,30,CLEAR,DAYLIGHT,REAR END,FOUR WAY,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,4,NO INDICATION OF INJURY,0,0,12,2,41.7215662926,-87.6251695177
01/28/2025 05:45:00 PM,30,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,1,NO INDICATION OF INJURY,0,0,17,3,41.8749123753,-87.6763365018
07/09/2021 04:20:00 PM,30,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,IMPROPER TURNING/NO SIGNAL,2,7,NO INDICATION OF INJURY,0,0,16,6,41.9319680663,-87.6877412495
07/24/2022 01:50:00 PM,30,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,DRY,NO INJURY / DRIVE AWAY,DISREGARDING TRAFFIC SIGNALS,2,7,NO INDICATION OF INJURY,0,0,13,1,41.8759670308,-87.6960058006
04/03/2024 03:00:00 PM,20,RAIN,UNKNOWN,REAR END,UNKNOWN,WET,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,4,NO INDICATION OF INJURY,0,0,15,4,41.7371828392,-87.5637882408
12/18/2021 03:05:00 AM,30,RAIN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),WET,INJURY AND / OR TOW DUE TO CRASH,PHYSICAL CONDITION OF DRIVER,3,12,INCAPACITATING INJURY,1,0,3,7,41.9535093444,-87.7488977821
11/17/2021 12:01:00 AM,30,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,ONE-WAY,UNKNOWN,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,11,NO INDICATION OF INJURY,0,0,0,4,41.8005339302,-87.7097301875
08/26/2023 01:30:00 AM,30,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,DRY,NO INJURY / DRIVE AWAY,DISREGARDING OTHER TRAFFIC SIGNS,2,8,NO INDICATION OF INJURY,0,0,1,7,41.7871463681,-87.630325611
03/24/2022 05:15:00 PM,30,RAIN,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),WET,NO INJURY / DRIVE AWAY,IMPROPER TURNING/NO SIGNAL,2,3,NO INDICATION OF INJURY,0,0,17,5,41.722257273,-87.5852755651
12/18/2021 01:10:00 AM,30,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN BARRIER,WET,NO INJURY / DRIVE AWAY,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",2,12,NO INDICATION OF INJURY,0,0,1,7,41.8842679878,-87.6491838869
10/21/2025 06:30:00 PM,30,UNKNOWN,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),UNKNOWN,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,10,NO INDICATION OF INJURY,0,0,18,3,41.8845853706,-87.6207921526
05/22/2025 09:30:00 AM,30,CLOUDY/OVERCAST,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,5,NO INDICATION OF INJURY,0,0,9,5,41.7063077218,-87.5597909176
03/09/2026 08:40:00 AM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,DRY,INJURY AND / OR TOW DUE TO CRASH,FOLLOWING TOO CLOSELY,2,3,NO INDICATION OF INJURY,0,0,8,2,41.8871577553,-87.7626452303
05/07/2022 11:40:00 PM,25,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,3,5,NO INDICATION OF INJURY,0,0,23,7,41.9009779835,-87.72152241
11/13/2025 10:48:00 AM,30,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,FAILING TO YIELD RIGHT-OF-WAY,2,11,"REPORTED, NOT EVIDENT",1,0,10,5,41.7563543232,-87.6229629662
04/02/2022 11:30:00 AM,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,UNKNOWN,NO INJURY / DRIVE AWAY,DISTRACTION - FROM OUTSIDE VEHICLE,2,4,NO INDICATION OF INJURY,0,0,11,7,41.9379397924,-87.644476817
08/12/2021 05:00:00 PM,30,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,FAILING TO YIELD RIGHT-OF-WAY,2,8,"REPORTED, NOT EVIDENT",1,0,17,5,41.9312141102,-87.7784584771
12/10/2022 07:43:00 PM,30,RAIN,DARKNESS,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),WET,INJURY AND / OR TOW DUE TO CRASH,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,12,NONINCAPACITATING INJURY,1,0,19,7,41.9654407755,-87.6498711507
03/30/2021 07:35:00 PM,30,RAIN,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,WET,INJURY AND / OR TOW DUE TO CRASH,IMPROPER OVERTAKING/PASSING,3,3,NO INDICATION OF INJURY,0,0,19,3,41.8831286103,-87.7540813145
05/10/2025 01:15:00 PM,30,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),DRY,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,2,5,NO INDICATION OF INJURY,0,0,13,7,41.9008974859,-87.6258692049
07/02/2024 03:00:00 PM,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,7,NO INDICATION OF INJURY,0,0,15,3,41.8767499692,-87.6369077406
01/28/2026 01:59:00 PM,30,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,DISREGARDING TRAFFIC SIGNALS,2,1,NONINCAPACITATING INJURY,1,0,13,4,41.7072391912,-87.62618512
04/21/2025 07:27:00 PM,25,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,IMPROPER OVERTAKING/PASSING,2,4,NO INDICATION OF INJURY,0,0,19,2,41.8675536341,-87.6242715489
09/18/2022 11:25:00 PM,40,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN BARRIER,WET,NO INJURY / DRIVE AWAY,NOT APPLICABLE,4,9,"REPORTED, NOT EVIDENT",1,0,23,1,41.9009589191,-87.6199281737
02/01/2026 11:00:00 PM,30,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),UNKNOWN,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,2,NO INDICATION OF INJURY,0,0,23,1,41.9685820967,-87.7064341971
06/29/2021 04:00:00 PM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,NOT APPLICABLE,2,6,NO INDICATION OF INJURY,0,0,16,3,41.9227325105,-87.7292269755
10/03/2023 09:33:00 PM,45,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,DIVIDED - W/MEDIAN BARRIER,DRY,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,1,10,NO INDICATION OF INJURY,0,0,21,3,41.8968049724,-87.6170274232
03/28/2024 09:30:00 AM,25,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,3,NO INDICATION OF INJURY,0,0,9,5,41.9903366392,-87.7075344147
04/24/2025 03:00:00 PM,30,CLEAR,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,4,NO INDICATION OF INJURY,0,0,15,5,41.8841379872,-87.6963038897
08/08/2022 02:30:00 PM,25,RAIN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,WET,NO INJURY / DRIVE AWAY,IMPROPER LANE USAGE,2,8,NO INDICATION OF INJURY,0,0,14,2,41.861678025,-87.6507242443
07/10/2021 12:43:00 AM,30,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,NOT APPLICABLE,2,7,NO INDICATION OF INJURY,0,0,0,7,41.7676855673,-87.658893335
04/22/2022 04:33:00 PM,30,RAIN,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),WET,INJURY AND / OR TOW DUE TO CRASH,FAILING TO YIELD RIGHT-OF-WAY,2,4,NONINCAPACITATING INJURY,3,0,16,6,41.7559583361,-87.6465443056
09/24/2021 01:00:00 PM,25,CLEAR,DAYLIGHT,REAR END,ONE-WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,FAILING TO YIELD RIGHT-OF-WAY,5,9,NO INDICATION OF INJURY,0,0,13,6,41.9793652673,-87.6980862025
11/01/2022 08:00:00 AM,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,11,NO INDICATION OF INJURY,0,0,8,3,41.7071739515,-87.6314024214
